Adult Mortality,BMI,HIV/AIDS,GDP,Income composition of resources,Schooling,Diphtheria,thinness  1-19 years,Life expectancy
12.0,59.7,0.1,1764.97387,0.743,12.9,95.0,2.2,75.5
14.0,59.1,0.1,1764.97387,0.741,12.9,98.0,2.2,75.3
15.0,58.5,0.1,1764.97387,0.739,12.9,95.0,2.2,75.1
17.0,57.9,0.1,1764.97387,0.735,12.9,96.0,2.2,74.9
18.0,57.4,0.1,1764.97387,0.732,13.0,95.0,2.3,74.7
111.0,56.9,0.1,1764.97387,0.73,13.0,96.0,2.3,74.4
111.0,56.4,0.1,1764.97387,0.714,12.2,95.0,2.4,74.2
12.0,55.9,0.1,1764.97387,0.709,12.2,95.0,2.4,73.5
122.0,55.4,0.1,1764.97387,0.703,12.1,93.0,2.5,73.7
12.0,54.9,0.1,1764.97387,0.0,11.9,97.0,2.5,73.6
12.0,54.5,0.1,1764.97387,0.0,11.9,94.0,2.6,73.5
126.0,54.1,0.1,1764.97387,0.0,11.9,96.0,2.7,73.2
128.0,53.6,0.1,1764.97387,0.0,11.9,96.0,2.7,72.8
126.0,53.2,0.1,1764.97387,0.0,11.8,91.0,2.8,73.1
125.0,52.7,0.1,1764.97387,0.0,11.7,95.0,2.8,72.6
152.0,17.4,0.1,1161.76935,0.603,12.5,76.0,1.9,68.3
155.0,17.0,0.1,1153.51578,0.612,12.5,77.0,1.9,68.0
158.0,16.6,0.1,117.765674,0.62,12.5,82.0,11.1,67.7
159.0,16.2,0.1,1117.77724,0.618,12.5,83.0,11.2,67.4
161.0,15.8,0.1,114.56179,0.607,12.5,67.0,11.3,67.2
163.0,15.5,0.1,849.8626972,0.599,12.4,72.0,11.5,66.9
165.0,15.1,0.1,757.3114436,0.599,12.1,72.0,11.6,66.6
168.0,14.7,0.1,643.71911,0.566,11.7,79.0,11.7,66.2
173.0,14.2,0.1,524.8959363,0.541,11.3,7.0,11.8,65.8
186.0,13.9,0.1,441.53226,0.511,11.0,63.0,11.9,64.9
26.0,13.5,0.1,478.331859,0.492,10.6,55.0,12.0,63.7
229.0,13.2,0.1,467.5438297,0.484,10.2,57.0,12.0,62.3
25.0,12.9,0.1,471.4565823,0.485,9.8,55.0,12.1,61.0
261.0,12.6,0.1,48.61552,0.475,9.8,54.0,12.1,62.0
269.0,12.3,0.1,56.4249869,0.47,9.8,93.0,12.1,59.4
276.0,11.9,0.1,422.28633,0.0,0.0,93.0,12.2,58.7
287.0,24.3,1.0,551.138346,0.484,12.0,88.0,6.5,59.9
285.0,23.7,1.0,62.1318489,0.475,12.0,87.0,6.6,59.7
287.0,23.1,1.5,579.43485,0.47,12.0,84.0,6.8,59.4
294.0,22.6,1.7,563.6894247,0.464,12.0,84.0,7.0,58.9
34.0,22.0,2.6,562.3393592,0.457,11.5,85.0,7.1,58.3
323.0,21.4,3.8,487.9238913,0.449,11.0,83.0,7.3,57.4
336.0,2.9,4.3,499.6468713,0.442,10.6,78.0,7.5,56.7
344.0,2.4,4.8,513.391914,0.441,10.1,81.0,7.7,56.2
344.0,19.8,5.1,42.764743,0.443,10.6,82.0,7.9,55.9
345.0,19.3,5.0,377.33629,0.436,10.2,84.0,8.1,55.7
357.0,18.9,5.0,372.1721837,0.435,10.1,82.0,8.4,55.0
355.0,18.4,5.1,349.9937253,0.432,10.0,71.0,8.6,54.9
355.0,17.9,5.2,31.437144,0.428,9.9,72.0,8.8,54.7
351.0,17.5,5.3,28.832123,0.428,9.7,59.0,9.0,54.7
345.0,17.1,5.3,26.6394652,0.426,9.4,5.0,9.2,54.6
339.0,16.6,5.1,26.3932935,0.425,9.3,64.0,9.4,54.6
133.0,75.2,0.1,493.775387,0.718,14.3,78.0,0.1,73.5
135.0,74.8,0.1,4192.349758,0.716,14.3,8.0,0.1,73.3
137.0,74.3,0.1,4266.557174,0.718,14.3,82.0,0.1,73.2
138.0,73.8,0.1,451.542462,0.717,14.4,77.0,0.1,73.0
14.0,73.3,0.1,445.18866,0.712,14.4,82.0,0.1,72.9
142.0,72.7,0.1,3547.59975,0.707,14.4,82.0,0.1,72.8
147.0,72.1,0.1,37.846563,0.703,14.5,84.0,0.1,72.5
145.0,71.5,0.1,3392.64743,0.698,14.5,86.0,0.1,72.6
146.0,7.8,0.1,2932.315883,0.698,14.5,87.0,0.1,72.5
148.0,7.1,0.1,2892.522663,0.695,14.6,88.0,0.1,72.4
15.0,69.4,0.1,2594.74999,0.694,14.6,89.0,0.1,72.3
151.0,68.6,0.1,2284.37858,0.693,14.6,9.0,0.1,72.2
153.0,67.8,0.1,229.714718,0.683,13.7,9.0,0.1,72.0
155.0,67.0,0.1,1842.44421,0.679,13.5,84.0,0.1,71.9
157.0,66.2,0.1,1837.977391,0.674,13.2,89.0,0.1,71.8
158.0,65.5,0.1,263.27236,0.676,13.7,91.0,0.1,71.6
17.0,47.1,0.3,17321.83373,0.779,12.7,96.0,5.7,71.2
171.0,46.0,0.3,19325.24283,0.778,12.7,92.0,5.8,71.1
172.0,45.0,0.3,1967.83283,0.773,12.7,92.0,5.8,71.0
174.0,44.0,0.4,19152.531,0.772,12.6,92.0,5.9,78.0
176.0,43.0,0.4,1953.9767,0.774,12.6,9.0,5.9,76.0
179.0,42.0,0.4,16683.94578,0.772,12.5,9.0,5.9,74.0
183.0,41.1,0.2,1458.8796,0.773,12.5,9.0,6.0,71.0
185.0,4.2,0.3,21188.11857,0.767,12.4,9.0,6.1,69.9
187.0,39.3,0.7,1653.1844,0.76,12.4,88.0,6.1,69.7
188.0,38.4,0.6,1495.96337,0.751,12.3,92.0,6.2,69.6
189.0,37.6,0.5,12323.1275,0.745,12.3,95.0,6.3,69.5
19.0,36.8,1.0,129.51914,0.736,12.2,94.0,6.3,69.4
191.0,36.0,0.5,884.518666,0.729,12.0,91.0,6.4,69.3
192.0,35.2,2.0,749.626612,0.721,11.9,96.0,6.5,69.2
194.0,34.4,1.2,6935.721451,0.715,11.8,91.0,6.6,69.1
197.0,33.6,0.9,643.947262,0.709,11.7,9.0,6.7,69.1
1.0,61.2,0.1,3828.91589,0.723,14.6,98.0,6.5,75.3
12.0,6.2,0.1,4271.68172,0.722,14.7,98.0,6.5,75.1
13.0,59.3,0.1,4199.47253,0.72,14.7,98.0,6.4,74.9
13.0,58.3,0.1,4137.55421,0.717,14.6,97.0,6.4,74.9
13.0,57.4,0.1,4256.91279,0.714,14.5,98.0,6.4,74.8
12.0,56.5,0.1,414.15177,0.71,14.4,98.0,6.3,74.8
12.0,55.6,0.1,4129.977335,0.706,14.4,99.0,6.3,74.7
12.0,54.7,0.1,431.9326,0.701,14.3,99.0,6.3,74.7
12.0,53.9,0.1,3778.184171,0.695,14.3,98.0,6.3,74.6
12.0,53.1,0.1,3371.71231,0.689,14.2,99.0,6.3,74.4
14.0,52.2,0.1,3194.562243,0.683,13.9,98.0,6.4,74.2
15.0,51.4,0.1,3112.83529,0.673,13.6,97.0,6.4,74.0
17.0,5.6,0.1,2761.969249,0.667,13.5,95.0,6.4,73.7
19.0,49.7,0.1,2346.5937,0.662,13.3,96.0,6.5,73.5
11.0,48.9,0.1,2254.933126,0.654,13.1,98.0,6.5,73.2
112.0,48.1,0.1,2213.91488,0.646,12.8,97.0,6.6,72.9
16.0,66.1,0.1,1979.52569,0.764,14.5,97.0,4.9,75.8
17.0,65.3,0.1,12127.22522,0.759,14.5,96.0,4.9,75.5
19.0,64.5,0.1,12542.93565,0.754,14.4,98.0,4.9,75.2
112.0,63.7,0.1,1172.3843,0.75,14.3,97.0,4.9,74.8
114.0,62.8,0.1,11341.13395,0.737,13.8,97.0,4.9,74.5
116.0,61.9,0.1,1672.5693,0.715,13.0,97.0,4.9,74.2
118.0,61.1,0.1,936.499911,0.709,12.5,96.0,4.9,73.9
121.0,6.2,0.1,185.68975,0.705,12.5,96.0,5.0,73.5
124.0,59.3,0.1,979.49246,0.697,12.3,96.0,5.0,73.2
126.0,58.5,0.1,834.869161,0.687,11.9,9.0,5.0,72.8
129.0,57.6,0.1,7384.354661,0.681,11.9,9.0,5.0,72.4
132.0,56.8,0.1,64.72953,0.675,12.0,85.0,5.1,72.0
135.0,55.9,0.1,4718.51291,0.668,11.9,68.0,5.1,71.6
138.0,55.1,0.1,366.57,0.658,11.5,78.0,5.2,71.2
14.0,54.3,0.1,3119.63716,0.653,11.1,88.0,5.2,78.0
143.0,53.5,0.1,4316.553895,0.641,10.7,85.0,5.3,74.0
215.0,48.6,0.1,6432.668768,0.688,10.8,99.0,3.3,66.3
217.0,47.7,0.1,7962.365824,0.683,10.8,98.0,3.3,66.0
228.0,46.7,0.1,734.42525,0.678,10.7,98.0,3.2,65.4
22.0,45.9,0.1,6675.262954,0.672,10.7,97.0,3.2,65.6
217.0,45.0,0.1,5649.978486,0.665,10.6,97.0,3.2,65.6
211.0,44.2,0.1,4439.23,0.0,10.6,96.0,3.2,65.8
215.0,43.4,0.1,436.459223,0.0,10.5,96.0,3.2,65.6
235.0,42.7,0.1,394.467675,0.0,10.5,96.0,3.2,64.5
241.0,42.0,0.1,26.371428,0.0,10.4,98.0,3.3,64.1
245.0,41.3,0.1,2136.66815,0.0,10.4,98.0,3.3,63.7
248.0,4.7,0.1,174.51475,0.0,10.3,99.0,3.4,63.3
238.0,4.0,0.1,1453.917166,0.0,10.3,97.0,3.4,63.5
231.0,39.4,0.1,1283.885977,0.0,10.3,83.0,3.5,63.4
229.0,38.7,0.1,967.917468,0.0,10.2,98.0,3.5,63.3
221.0,38.1,0.1,774.4763388,0.0,10.2,95.0,3.6,64.0
224.0,37.5,0.1,643.17518,0.0,0.0,97.0,3.6,63.8
291.0,18.5,3.1,693.8963829,0.488,10.0,78.0,5.6,62.3
38.0,18.1,3.2,719.172669,0.483,10.0,78.0,5.7,61.5
325.0,17.6,4.0,662.492293,0.478,10.0,78.0,5.7,67.0
339.0,17.2,4.6,647.74741,0.477,10.0,78.0,5.8,60.0
347.0,16.7,6.8,584.3962137,0.477,10.7,82.0,5.9,59.3
362.0,16.3,8.0,594.9972557,0.473,10.9,8.0,6.0,58.4
378.0,15.9,8.1,647.17732,0.464,10.8,79.0,6.1,57.5
41.0,15.6,8.2,449.6928183,0.453,10.6,71.0,6.2,56.3
41.0,15.2,8.4,41.858631,0.442,10.3,73.0,6.3,55.5
41.0,14.8,8.6,336.4593923,0.434,10.6,64.0,6.4,54.9
446.0,14.5,8.7,315.788227,0.429,10.9,64.0,6.5,53.2
485.0,14.2,8.9,288.236949,0.427,11.6,62.0,6.6,51.3
53.0,13.9,9.4,237.9995917,0.418,11.5,59.0,6.7,51.0
523.0,13.6,10.0,24.2423229,0.404,11.0,57.0,6.8,48.8
539.0,13.3,10.8,234.984775,0.396,10.8,55.0,6.9,47.7
554.0,13.0,11.6,257.63369,0.382,9.8,52.0,7.0,46.6
195.0,61.3,0.2,2124.662666,0.748,15.3,23.0,2.3,71.3
23.0,6.7,0.2,314.658296,0.746,15.2,23.0,2.3,78.0
198.0,6.1,0.2,429.71554,0.744,15.2,76.0,2.3,71.0
25.0,59.6,0.2,3855.42128,0.739,15.1,76.0,2.4,77.0
24.0,59.0,0.2,3569.75727,0.734,14.9,5.0,2.4,75.0
212.0,58.5,0.2,2965.142365,0.728,14.9,52.0,2.4,69.8
231.0,58.0,0.3,2545.48341,0.734,14.9,71.0,2.5,69.2
273.0,57.6,0.4,3891.37823,0.73,14.9,9.0,2.5,67.7
277.0,57.2,0.7,368.68998,0.723,14.8,98.0,2.5,67.5
267.0,56.8,0.8,233.18831,0.716,14.7,98.0,2.6,67.7
278.0,56.4,0.9,1828.717626,0.707,14.5,96.0,2.7,67.0
267.0,56.1,1.0,1367.352433,0.7,14.6,99.0,2.7,67.4
256.0,55.7,0.9,148.522488,0.691,14.3,97.0,2.8,67.6
256.0,55.4,0.9,879.475486,0.683,13.9,99.0,2.9,67.6
253.0,55.1,0.8,78.738243,0.673,13.2,99.0,2.9,67.7
257.0,54.8,0.7,635.789635,0.669,13.3,99.0,3.0,67.5
75.0,64.2,0.1,3911.74689,0.836,13.3,99.0,5.3,77.1
77.0,62.4,0.1,44449.7435,0.832,13.3,99.0,5.2,76.9
78.0,6.5,0.1,4335.64268,0.829,13.3,98.0,5.2,76.7
8.0,58.6,0.1,42112.23565,0.826,13.3,96.0,5.1,76.5
81.0,57.1,0.1,4462.3129,0.824,13.3,95.0,5.1,76.3
82.0,55.8,0.1,3549.14832,0.826,13.3,94.0,5.1,76.2
84.0,55.1,0.1,3372.57517,0.831,13.2,93.0,5.1,76.0
85.0,54.8,0.1,45758.9554,0.829,13.1,92.0,5.1,75.8
87.0,55.1,0.1,42672.61323,0.826,12.9,92.0,5.1,75.6
89.0,55.8,0.1,42372.22166,0.823,12.8,92.0,5.1,75.4
92.0,56.6,0.1,39439.8197,0.818,12.6,94.0,5.1,75.3
95.0,57.0,0.1,36161.1761,0.813,12.4,94.0,5.2,75.1
98.0,56.8,0.1,3323.52318,0.808,12.3,94.0,5.2,74.9
11.0,56.0,0.1,31311.35936,0.803,12.1,94.0,5.3,74.7
14.0,55.0,0.1,3161.52935,0.798,12.0,94.0,5.3,74.5
17.0,54.1,0.1,3371.26869,0.791,11.8,94.0,5.4,74.2
69.0,66.6,0.1,1764.97387,0.677,12.3,96.0,0.8,81.2
71.0,66.0,0.1,1764.97387,0.677,12.3,95.0,0.8,81.0
72.0,65.4,0.1,1764.97387,0.677,12.3,95.0,0.8,87.0
72.0,64.8,0.1,1764.97387,0.677,12.3,95.0,0.8,86.0
74.0,64.2,0.1,1764.97387,0.677,12.3,95.0,0.8,86.0
77.0,63.6,0.1,1764.97387,0.677,12.3,94.0,0.8,82.0
78.0,63.1,0.1,1764.97387,0.677,12.3,93.0,0.8,81.0
8.0,62.5,0.1,1764.97387,0.677,12.3,92.0,0.8,79.6
8.0,61.9,0.1,1764.97387,0.677,12.3,92.0,0.7,79.5
82.0,61.3,0.1,1764.97387,0.677,12.3,92.0,0.7,79.3
82.0,6.7,0.1,1764.97387,0.677,12.3,91.0,0.7,79.0
83.0,6.1,0.1,1764.97387,0.677,12.3,92.0,0.7,78.8
86.0,59.5,0.1,1764.97387,0.677,12.3,91.0,0.7,78.3
87.0,58.8,0.1,1764.97387,0.677,12.3,91.0,0.7,78.2
88.0,58.2,0.1,1764.97387,0.677,12.3,91.0,0.7,78.0
89.0,57.5,0.1,1764.97387,0.677,12.3,91.0,0.7,77.8
279.0,23.8,1.4,1764.97387,0.677,12.3,98.0,6.7,61.8
34.0,23.2,1.4,1764.97387,0.677,12.3,97.0,6.8,67.0
323.0,22.5,2.1,1764.97387,0.677,12.3,91.0,6.8,59.7
348.0,21.9,2.4,1764.97387,0.677,12.3,92.0,6.9,58.6
348.0,21.3,3.1,1764.97387,0.677,12.3,9.0,7.0,58.3
36.0,2.7,4.6,1764.97387,0.677,12.3,91.0,7.1,57.5
368.0,2.2,6.4,1764.97387,0.677,12.3,85.0,7.2,56.9
376.0,19.6,7.4,1764.97387,0.677,12.3,86.0,7.3,56.2
411.0,19.1,8.5,1764.97387,0.677,12.3,83.0,7.5,54.5
437.0,18.6,9.4,1764.97387,0.677,12.3,9.0,7.6,53.1
449.0,18.1,10.0,1764.97387,0.677,12.3,9.0,7.7,52.2
454.0,17.7,10.8,1764.97387,0.677,12.3,95.0,7.8,51.5
459.0,17.2,11.5,1764.97387,0.677,12.3,95.0,7.9,58.0
46.0,16.8,12.1,1764.97387,0.677,12.3,89.0,8.0,52.0
46.0,16.4,12.5,1764.97387,0.677,12.3,87.0,8.2,49.6
457.0,16.0,12.8,1764.97387,0.677,12.3,79.0,8.3,49.2
13.0,69.6,0.1,1764.97387,0.677,12.3,95.0,0.8,79.3
14.0,69.1,0.1,1764.97387,0.677,12.3,95.0,0.8,79.1
16.0,68.6,0.1,1764.97387,0.677,12.3,94.0,0.7,78.9
16.0,68.0,0.1,1764.97387,0.677,12.3,94.0,0.7,78.8
16.0,67.5,0.1,1764.97387,0.677,12.3,96.0,0.7,78.7
15.0,66.9,0.1,1764.97387,0.677,12.3,95.0,0.7,78.7
18.0,66.3,0.1,1764.97387,0.677,12.3,95.0,0.7,78.5
18.0,65.7,0.1,1764.97387,0.677,12.3,96.0,0.7,78.2
11.0,65.1,0.1,1764.97387,0.677,12.3,96.0,0.7,78.1
113.0,64.4,0.1,1764.97387,0.677,12.3,96.0,0.7,77.8
112.0,63.8,0.1,1764.97387,0.677,12.3,96.0,0.7,77.5
111.0,63.1,0.1,1764.97387,0.677,12.3,96.0,0.7,77.5
114.0,62.4,0.1,1764.97387,0.677,12.3,96.0,0.7,77.2
115.0,61.7,0.1,1764.97387,0.677,12.3,94.0,0.8,77.0
115.0,6.9,0.1,1764.97387,0.677,12.3,94.0,0.8,76.9
114.0,6.1,0.1,1764.97387,0.677,12.3,94.0,0.8,76.8
116.0,64.0,0.1,15524.84247,0.794,15.5,95.0,1.5,77.0
117.0,63.4,0.1,16737.89827,0.791,15.5,95.0,1.5,76.8
117.0,62.9,0.1,16881.2568,0.788,15.5,94.0,1.5,76.8
118.0,62.3,0.1,1592.6819,0.784,15.5,95.0,1.5,76.5
111.0,61.8,0.1,14166.4998,0.78,15.5,95.0,1.5,77.0
118.0,61.2,0.1,11938.212,0.777,15.6,95.0,1.5,76.3
118.0,6.7,0.1,9415.17386,0.774,15.5,95.0,1.5,76.6
119.0,6.1,0.1,962.312164,0.77,15.7,94.0,1.6,76.4
124.0,59.5,0.1,79.69746,0.76,15.3,94.0,1.6,75.4
117.0,58.9,0.1,5877.87678,0.756,15.2,95.0,1.6,76.2
123.0,58.3,0.1,522.951116,0.753,15.5,96.0,1.6,75.7
122.0,57.7,0.1,4117.38853,0.75,15.5,94.0,1.7,75.4
121.0,57.0,0.1,3622.52284,0.747,15.0,91.0,1.7,75.4
124.0,56.3,0.1,488.768855,0.746,14.7,95.0,1.7,75.4
123.0,55.7,0.1,6281.37747,0.742,14.2,94.0,1.8,75.2
131.0,55.0,0.1,6871.897677,0.738,14.0,9.0,1.8,75.1
184.0,44.7,0.1,2137.576852,0.697,12.1,99.0,3.0,69.4
184.0,43.9,0.1,25.448414,0.69,12.1,99.0,3.0,69.2
185.0,43.0,0.1,197.551233,0.681,12.0,99.0,3.0,69.1
184.0,42.2,0.1,174.468298,0.673,12.0,99.0,3.0,68.8
183.0,41.4,0.1,1564.966945,0.664,12.0,99.0,3.0,68.5
183.0,4.7,0.2,1377.8214,0.657,11.9,99.0,3.0,68.3
183.0,4.0,0.2,1213.265328,0.651,11.8,98.0,3.1,68.0
184.0,39.3,0.3,182.28625,0.644,11.9,98.0,3.1,67.9
184.0,38.7,0.3,83.476942,0.631,11.8,96.0,3.1,67.8
185.0,38.1,0.4,654.2838373,0.626,11.8,96.0,3.2,67.6
192.0,37.5,0.3,546.776852,0.62,11.7,99.0,3.2,67.3
183.0,37.0,0.3,465.1198869,0.613,11.6,99.0,3.2,67.8
183.0,36.4,0.3,396.129969,0.607,11.3,98.0,3.3,67.2
186.0,35.9,0.2,383.3494997,0.6,11.0,99.0,3.3,67.1
185.0,35.3,0.2,456.734892,0.594,10.7,99.0,3.4,67.4
189.0,34.8,0.1,558.221144,0.0,10.6,99.0,3.4,67.1
13.0,53.3,0.1,285.83414,0.598,10.8,64.0,1.5,72.0
134.0,52.5,0.1,3148.36513,0.596,10.8,64.0,1.5,71.7
135.0,51.7,0.1,3167.34356,0.591,10.8,64.0,1.5,71.6
138.0,5.8,0.1,3158.58688,0.592,10.8,64.0,1.5,71.4
141.0,49.9,0.1,3275.91684,0.591,10.8,65.0,1.5,71.2
145.0,49.1,0.1,2965.82434,0.59,10.8,65.0,1.5,71.0
149.0,48.2,0.1,2643.441423,0.589,10.7,66.0,1.5,78.0
153.0,47.4,0.1,2697.961375,0.582,10.7,67.0,1.5,75.0
157.0,46.6,0.1,2393.367265,0.579,10.7,67.0,1.6,73.0
161.0,45.7,0.1,247.97823,0.572,10.6,68.0,1.6,71.0
165.0,44.9,0.1,1886.433359,0.0,10.6,68.0,1.6,69.9
169.0,44.1,0.1,1787.94723,0.0,10.7,69.0,1.6,69.6
173.0,43.3,0.1,158.52724,0.0,10.4,69.0,1.6,69.4
176.0,42.6,0.1,1353.934819,0.0,10.2,7.0,1.7,69.3
179.0,41.9,0.1,1362.61731,0.0,10.1,7.0,1.7,69.1
18.0,41.1,0.1,1469.849149,0.0,9.6,71.0,1.7,69.0
157.0,62.1,0.1,1764.97387,0.769,14.3,87.0,1.6,74.1
158.0,61.5,0.1,1764.97387,0.771,14.2,78.0,1.6,73.9
159.0,61.0,0.1,1764.97387,0.77,14.2,82.0,1.6,73.8
161.0,6.4,0.1,1764.97387,0.767,14.1,81.0,1.6,73.7
158.0,59.9,0.1,1764.97387,0.756,14.1,78.0,1.6,73.8
158.0,59.3,0.1,1764.97387,0.754,14.0,78.0,1.6,73.7
166.0,58.8,0.1,1764.97387,0.754,14.0,84.0,1.6,73.6
168.0,58.2,0.1,1764.97387,0.745,13.4,5.0,1.6,73.2
165.0,57.6,0.1,1764.97387,0.728,12.9,62.0,1.6,73.4
163.0,57.1,0.1,1764.97387,0.714,12.4,71.0,1.6,73.6
158.0,56.5,0.1,1764.97387,0.7,11.8,87.0,1.7,73.6
161.0,55.9,0.1,1764.97387,0.687,11.6,86.0,1.7,73.3
172.0,55.3,0.1,1764.97387,0.688,11.6,68.0,1.7,72.4
167.0,54.7,0.1,1764.97387,0.684,11.0,65.0,1.7,73.1
169.0,54.1,0.1,1764.97387,0.672,10.4,7.0,1.8,72.5
168.0,53.4,0.1,1764.97387,0.67,10.6,77.0,1.8,72.5
127.0,17.5,0.1,1764.97387,0.678,12.6,97.0,14.2,76.0
128.0,16.7,0.1,1764.97387,0.675,12.5,95.0,14.3,75.9
129.0,16.0,0.1,1764.97387,0.668,12.3,59.0,14.3,75.7
13.0,15.3,0.1,1764.97387,0.662,12.2,97.0,14.4,75.6
131.0,14.7,0.1,1764.97387,0.655,12.0,95.0,14.4,75.4
133.0,14.0,0.1,1764.97387,0.647,11.9,93.0,14.5,75.2
134.0,13.4,0.1,1764.97387,0.641,11.7,96.0,14.6,75.0
135.0,12.9,0.2,1764.97387,0.633,11.6,93.0,14.7,74.9
136.0,12.3,0.2,1764.97387,0.625,11.4,92.0,14.9,74.7
136.0,11.8,0.2,1764.97387,0.618,11.3,94.0,15.1,74.6
136.0,11.3,0.2,1764.97387,0.609,11.1,95.0,15.3,74.4
136.0,1.9,0.2,1764.97387,0.601,11.0,96.0,15.4,74.2
137.0,1.4,0.2,1764.97387,0.592,10.9,99.0,15.6,74.0
137.0,1.0,0.2,1764.97387,0.584,10.7,75.0,15.6,73.8
138.0,9.6,0.1,1764.97387,0.576,10.6,96.0,15.7,73.6
139.0,9.2,0.1,1764.97387,0.569,10.4,96.0,15.8,73.4
224.0,41.3,0.1,1764.97387,0.499,9.0,69.0,13.6,65.7
228.0,4.4,0.1,1764.97387,0.5,9.0,73.0,13.7,65.4
226.0,39.6,0.1,1764.97387,0.498,9.0,73.0,13.7,65.4
236.0,38.7,0.1,1764.97387,0.494,9.0,67.0,13.7,64.7
234.0,37.9,0.1,1764.97387,0.493,8.6,69.0,13.7,64.6
233.0,37.2,0.1,1764.97387,0.488,8.5,76.0,13.7,64.4
235.0,36.4,0.1,1764.97387,0.483,8.4,76.0,13.8,64.1
238.0,35.7,0.1,1764.97387,0.48,8.5,78.0,13.8,63.8
24.0,35.1,0.1,1764.97387,0.477,8.6,79.0,13.8,63.4
242.0,34.5,0.1,1764.97387,0.475,8.7,78.0,13.9,63.0
245.0,33.9,0.1,1764.97387,0.47,8.6,79.0,13.9,62.6
247.0,33.3,0.1,1764.97387,0.464,8.4,72.0,13.9,62.2
249.0,32.7,0.1,1764.97387,0.457,8.2,61.0,14.0,61.9
25.0,32.2,0.1,1764.97387,0.45,8.0,65.0,14.0,61.5
251.0,31.7,0.1,1764.97387,0.444,7.9,73.0,14.0,61.1
252.0,31.2,0.1,1764.97387,0.436,7.7,74.0,14.1,68.0
33.0,23.4,4.1,1313.889646,0.576,12.5,9.0,6.3,61.8
314.0,22.8,4.3,1738.8822,0.57,12.5,86.0,6.3,61.1
328.0,22.3,4.8,185.793359,0.565,12.5,79.0,6.4,63.0
349.0,21.7,5.6,1734.93612,0.554,12.3,78.0,6.5,59.2
366.0,21.2,6.3,1644.619672,0.543,12.0,81.0,6.6,58.2
363.0,2.7,6.8,1463.213573,0.533,11.8,83.0,6.7,58.0
368.0,2.2,9.1,1139.11233,0.518,11.6,94.0,6.7,57.4
45.0,19.7,11.9,1369.68249,0.504,11.4,87.0,6.8,55.7
487.0,19.2,13.6,114.587985,0.492,11.1,8.0,6.9,52.6
526.0,18.8,15.9,13.154199,0.479,10.9,81.0,7.0,58.0
554.0,18.4,17.0,691.3178164,0.467,10.7,82.0,7.1,49.3
578.0,18.0,17.6,53.2772217,0.456,10.5,83.0,7.2,47.9
64.0,17.6,18.2,429.1583434,0.443,10.2,83.0,7.3,46.4
69.0,17.3,18.4,377.135244,0.433,10.0,84.0,7.4,45.5
611.0,17.1,18.6,378.2736238,0.424,9.8,85.0,7.4,44.6
614.0,16.8,18.7,341.955625,0.418,9.6,85.0,7.5,43.8
336.0,31.8,6.2,118.69383,0.507,10.3,87.0,5.6,67.0
371.0,31.3,6.3,127.47462,0.498,10.3,91.0,5.9,59.2
399.0,3.8,6.8,111.227396,0.488,10.4,95.0,6.2,58.0
429.0,3.3,8.8,955.648466,0.464,9.8,95.0,6.5,56.6
464.0,29.9,13.3,839.927936,0.452,10.1,93.0,6.8,54.9
527.0,29.4,15.7,713.63562,0.436,10.0,89.0,7.1,52.4
587.0,29.0,18.1,65.824121,0.419,9.9,73.0,7.5,50.0
632.0,28.6,20.5,325.678573,0.421,9.7,75.0,7.8,48.2
67.0,28.2,23.7,396.9982166,0.414,9.6,73.0,8.2,46.6
7.0,27.9,26.8,414.796232,0.408,9.5,7.0,8.6,45.4
717.0,27.5,30.3,444.76575,0.406,9.3,68.0,9.0,44.6
723.0,27.1,33.6,454.366654,0.407,9.2,65.0,9.4,44.3
715.0,26.7,36.7,453.3511552,0.418,9.5,68.0,9.8,44.5
73.0,26.3,39.8,57.34834,0.427,10.0,71.0,1.2,44.8
686.0,25.9,42.1,548.587312,0.427,9.8,75.0,1.6,45.3
665.0,25.5,43.5,547.3588785,0.434,9.8,78.0,11.0,46.0
